TRAT,LOCAL_YEAR,DFC,PROD,YEAR,CULTIVAR,yield_class,sev_class,region_class,altitude_class,altitude
1,11_2024,40,3034.1344479275517,2024,CZ 48B32 IPRO,<3745,>35,north,>635,911
1,11_2024,40,2868.129571577847,2024,CZ 48B32 IPRO,<3745,>35,north,>635,911
1,11_2024,40,3110.247300592128,2024,CZ 48B32 IPRO,<3745,>35,north,>635,911
2,11_2024,18,3486.9801462904907,2024,CZ 48B32 IPRO,<3745,<35,north,>635,911
2,11_2024,21,3429.968652037617,2024,CZ 48B32 IPRO,<3745,<35,north,>635,911
2,11_2024,20,3347.428306048995,2024,CZ 48B32 IPRO,<3745,<35,north,>635,911
2,11_2024,22,3457.136886102403,2024,CZ 48B32 IPRO,<3745,<35,north,>635,911
3,11_2024,14,4051.224892604202,2024,CZ 48B32 IPRO,>3745,<35,north,>635,911
3,11_2024,13.5,3559.6238244514107,2024,CZ 48B32 IPRO,<3745,<35,north,>635,911
3,11_2024,14,3579.867641936607,2024,CZ 48B32 IPRO,<3745,<35,north,>635,911
3,11_2024,13.4,3756.7398119122254,2024,CZ 48B32 IPRO,>3745,<35,north,>635,911
4,11_2024,10,3406.4228491814692,2024,CZ 48B32 IPRO,<3745,<35,north,>635,911
4,11_2024,8,3525.331475676303,2024,CZ 48B32 IPRO,<3745,<35,north,>635,911
4,11_2024,10,3903.448275862069,2024,CZ 48B32 IPRO,>3745,<35,north,>635,911
4,11_2024,10,4052.9246487867176,2024,CZ 48B32 IPRO,>3745,<35,north,>635,911
5,11_2024,9,3534.6685243236966,2024,CZ 48B32 IPRO,<3745,<35,north,>635,911
5,11_2024,9,3482.0202020202023,2024,CZ 48B32 IPRO,<3745,<35,north,>635,911
5,11_2024,8,3697.573435504469,2024,CZ 48B32 IPRO,<3745,<35,north,>635,911
5,11_2024,10,3670.038314176245,2024,CZ 48B32 IPRO,<3745,<35,north,>635,911
6,11_2024,13,3747.832346453036,2024,CZ 48B32 IPRO,>3745,<35,north,>635,911
6,11_2024,12.5,3445.377917102055,2024,CZ 48B32 IPRO,<3745,<35,north,>635,911
6,11_2024,13,3497.8195750609543,2024,CZ 48B32 IPRO,<3745,<35,north,>635,911
6,11_2024,12,3990.2101474515266,2024,CZ 48B32 IPRO,>3745,<35,north,>635,911
7,11_2024,13,3755.5044699872287,2024,CZ 48B32 IPRO,>3745,<35,north,>635,911
7,11_2024,19,3533.0779054916984,2024,CZ 48B32 IPRO,<3745,<35,north,>635,911
7,11_2024,15,3613.923139440381,2024,CZ 48B32 IPRO,<3745,<35,north,>635,911
7,11_2024,19,3818.50690816208,2024,CZ 48B32 IPRO,>3745,<35,north,>635,911
8,11_2024,12.5,3370.1567398119123,2024,CZ 48B32 IPRO,<3745,<35,north,>635,911
8,11_2024,12,3424.1890166028093,2024,CZ 48B32 IPRO,<3745,<35,north,>635,911
8,11_2024,12,3476.73516776965,2024,CZ 48B32 IPRO,<3745,<35,north,>635,911
8,11_2024,12,3888.642749332405,2024,CZ 48B32 IPRO,>3745,<35,north,>635,911
9,11_2024,22,2899.0456287008014,2024,CZ 48B32 IPRO,<3745,<35,north,>635,911
9,11_2024,20,3170.1497735980493,2024,CZ 48B32 IPRO,<3745,<35,north,>635,911
9,11_2024,21,3252.3534192499706,2024,CZ 48B32 IPRO,<3745,<35,north,>635,911
9,11_2024,21,3776.835016835016,2024,CZ 48B32 IPRO,>3745,<35,north,>635,911
10,11_2024,13,3359.9071171484966,2024,CZ 48B32 IPRO,<3745,<35,north,>635,911
10,11_2024,13,3450.017415534657,2024,CZ 48B32 IPRO,<3745,<35,north,>635,911
10,11_2024,15,3371.0855683269474,2024,CZ 48B32 IPRO,<3745,<35,north,>635,911
10,11_2024,17,3406.0606060606056,2024,CZ 48B32 IPRO,<3745,<35,north,>635,911
11,11_2024,17,3548.8122605363988,2024,CZ 48B32 IPRO,<3745,<35,north,>635,911
11,11_2024,16.9,3425.635667014977,2024,CZ 48B32 IPRO,<3745,<35,north,>635,911
11,11_2024,15.1,3555.694879832811,2024,CZ 48B32 IPRO,<3745,<35,north,>635,911
11,11_2024,16,3218.390804597701,2024,CZ 48B32 IPRO,<3745,<35,north,>635,911
12,11_2024,25,3435.783118541739,2024,CZ 48B32 IPRO,<3745,<35,north,>635,911
12,11_2024,23,3327.723209102519,2024,CZ 48B32 IPRO,<3745,<35,north,>635,911
12,11_2024,22,3130.895158481366,2024,CZ 48B32 IPRO,<3745,<35,north,>635,911
12,11_2024,25,3737.7777777777774,2024,CZ 48B32 IPRO,<3745,<35,north,>635,911
13,11_2024,16,3801.56043190526,2024,CZ 48B32 IPRO,>3745,<35,north,>635,911
13,11_2024,17,3288.3594566353186,2024,CZ 48B32 IPRO,<3745,<35,north,>635,911
13,11_2024,17,3772.827121792639,2024,CZ 48B32 IPRO,>3745,<35,north,>635,911
13,11_2024,23,3752.838732149077,2024,CZ 48B32 IPRO,>3745,<35,north,>635,911
14,11_2024,11.8,3784.0473702542663,2024,CZ 48B32 IPRO,>3745,<35,north,>635,911
14,11_2024,11.8,3961.123882503193,2024,CZ 48B32 IPRO,>3745,<35,north,>635,911
14,11_2024,11.8,3701.507024265644,2024,CZ 48B32 IPRO,<3745,<35,north,>635,911
14,11_2024,12.5,3726.0606060606056,2024,CZ 48B32 IPRO,<3745,<35,north,>635,911
15,11_2024,12,4004.904214559386,2024,CZ 48B32 IPRO,>3745,<35,north,>635,911
15,11_2024,10,3788.0250783699057,2024,CZ 48B32 IPRO,>3745,<35,north,>635,911
15,11_2024,12,3802.49390456287,2024,CZ 48B32 IPRO,>3745,<35,north,>635,911
15,11_2024,10,4068.1945895739,2024,CZ 48B32 IPRO,>3745,<35,north,>635,911
1,14_2024,20,2916.465517241379,2024,GH5933IPRO,<3745,<35,north,<635,446
1,14_2024,25,3050.620689655172,2024,GH5933IPRO,<3745,<35,north,<635,446
1,14_2024,22,2887.66091954023,2024,GH5933IPRO,<3745,<35,north,<635,446
1,14_2024,20,2802.3908045977014,2024,GH5933IPRO,<3745,<35,north,<635,446
2,14_2024,6.5,3325.534482758621,2024,GH5933IPRO,<3745,<35,north,<635,446
2,14_2024,7,2958.17816091954,2024,GH5933IPRO,<3745,<35,north,<635,446
2,14_2024,6,3103.548850574713,2024,GH5933IPRO,<3745,<35,north,<635,446
2,14_2024,7.5,2919.925287356322,2024,GH5933IPRO,<3745,<35,north,<635,446
3,14_2024,4.5,3283.5316091954023,2024,GH5933IPRO,<3745,<35,north,<635,446
3,14_2024,6,3611.034482758621,2024,GH5933IPRO,<3745,<35,north,<635,446
3,14_2024,5,3213.0603448275865,2024,GH5933IPRO,<3745,<35,north,<635,446
3,14_2024,5.2,3465.201149425287,2024,GH5933IPRO,<3745,<35,north,<635,446
4,14_2024,3,3232.609195402299,2024,GH5933IPRO,<3745,<35,north,<635,446
4,14_2024,2.5,3396.2068965517246,2024,GH5933IPRO,<3745,<35,north,<635,446
4,14_2024,2,3337.7586206896553,2024,GH5933IPRO,<3745,<35,north,<635,446
4,14_2024,2.8,3540.5373563218395,2024,GH5933IPRO,<3745,<35,north,<635,446
5,14_2024,4,3624.2270114942535,2024,GH5933IPRO,<3745,<35,north,<635,446
5,14_2024,3.5,3322.0143678160925,2024,GH5933IPRO,<3745,<35,north,<635,446
5,14_2024,3.2,3212.752873563219,2024,GH5933IPRO,<3745,<35,north,<635,446
5,14_2024,3,3584.4827586206898,2024,GH5933IPRO,<3745,<35,north,<635,446
6,14_2024,6,2994.885057471264,2024,GH5933IPRO,<3745,<35,north,<635,446
6,14_2024,5.7,3373.1580459770116,2024,GH5933IPRO,<3745,<35,north,<635,446
6,14_2024,6.2,3168.583333333334,2024,GH5933IPRO,<3745,<35,north,<635,446
6,14_2024,5,3061.646551724138,2024,GH5933IPRO,<3745,<35,north,<635,446
7,14_2024,8,3398.7298850574716,2024,GH5933IPRO,<3745,<35,north,<635,446
7,14_2024,6.5,3230.6896551724135,2024,GH5933IPRO,<3745,<35,north,<635,446
7,14_2024,7,3034.2586206896553,2024,GH5933IPRO,<3745,<35,north,<635,446
7,14_2024,6,2979.3103448275865,2024,GH5933IPRO,<3745,<35,north,<635,446
8,14_2024,5.2,2982.9885057471265,2024,GH5933IPRO,<3745,<35,north,<635,446
8,14_2024,4.5,3009.67816091954,2024,GH5933IPRO,<3745,<35,north,<635,446
8,14_2024,4,3517.620689655172,2024,GH5933IPRO,<3745,<35,north,<635,446
8,14_2024,4.8,3418.4741379310344,2024,GH5933IPRO,<3745,<35,north,<635,446
9,14_2024,8.5,2848.117816091954,2024,GH5933IPRO,<3745,<35,north,<635,446
9,14_2024,8,3188.8218390804595,2024,GH5933IPRO,<3745,<35,north,<635,446
9,14_2024,9,3040.85775862069,2024,GH5933IPRO,<3745,<35,north,<635,446
9,14_2024,7.8,3010.057471264368,2024,GH5933IPRO,<3745,<35,north,<635,446
10,14_2024,3.2,3566.129310344828,2024,GH5933IPRO,<3745,<35,north,<635,446
10,14_2024,4.2,3528.977011494253,2024,GH5933IPRO,<3745,<35,north,<635,446
10,14_2024,3.8,3572.3448275862065,2024,GH5933IPRO,<3745,<35,north,<635,446
10,14_2024,4,3661.103448275862,2024,GH5933IPRO,<3745,<35,north,<635,446
11,14_2024,5,3336.6954022988507,2024,GH5933IPRO,<3745,<35,north,<635,446
11,14_2024,4.5,3396.5804597701144,2024,GH5933IPRO,<3745,<35,north,<635,446
11,14_2024,3.8,3088.6494252873563,2024,GH5933IPRO,<3745,<35,north,<635,446
11,14_2024,4,3159.2327586206893,2024,GH5933IPRO,<3745,<35,north,<635,446
12,14_2024,5.8,3292.956896551724,2024,GH5933IPRO,<3745,<35,north,<635,446
12,14_2024,6,3653.908045977011,2024,GH5933IPRO,<3745,<35,north,<635,446
12,14_2024,7,3420.1724137931033,2024,GH5933IPRO,<3745,<35,north,<635,446
12,14_2024,6.5,3558.5057471264367,2024,GH5933IPRO,<3745,<35,north,<635,446
13,14_2024,6,3711.5517241379303,2024,GH5933IPRO,<3745,<35,north,<635,446
13,14_2024,5.2,3485.735632183908,2024,GH5933IPRO,<3745,<35,north,<635,446
13,14_2024,5,3056.5517241379307,2024,GH5933IPRO,<3745,<35,north,<635,446
13,14_2024,5.8,3413.545977011495,2024,GH5933IPRO,<3745,<35,north,<635,446
14,14_2024,3,2971.701149425287,2024,GH5933IPRO,<3745,<35,north,<635,446
14,14_2024,2.5,3220.413793103448,2024,GH5933IPRO,<3745,<35,north,<635,446
14,14_2024,3.2,2971.6436781609195,2024,GH5933IPRO,<3745,<35,north,<635,446
14,14_2024,2.8,3422.5574712643675,2024,GH5933IPRO,<3745,<35,north,<635,446
15,14_2024,4,3597.7729885057465,2024,GH5933IPRO,<3745,<35,north,<635,446
15,14_2024,3.5,3507.887931034483,2024,GH5933IPRO,<3745,<35,north,<635,446
15,14_2024,3,3327.919540229885,2024,GH5933IPRO,<3745,<35,north,<635,446
15,14_2024,3.2,3388.7241379310344,2024,GH5933IPRO,<3745,<35,north,<635,446
